날짜,서컨물동량,남해2지선_가락IC-서부산TG_lag1,중앙선_대동IC-초정IC_lag5,남해선(순천-부산)_김해JC-동김해IC_lag7,부산신항선_대청IC-진해IC_lag7,부산신항선_남진례IC-대청IC_lag7,부산신항선_진해IC-남문대교_lag7
2024-07-04,-847.1702127659576,-1753.8876470588239,-3121.7590336134454,722.823067226891,91.08910891089181,702.8910891089108,645.5693069306926
2024-07-05,-791.4516129032259,-1608.6989539748952,-3140.6997890295356,1187.8746218487395,260.2999999999993,730.2700000000004,595.8800000000001
2024-07-06,-506.8947368421052,-1484.5818487394954,-3256.51474789916,287.5534745762711,-436.7661691542289,-101.0,168.313432835821
2024-07-07,-198.8571428571429,-2281.1958403361346,-3133.726075949367,15.713865546218472,-1454.1542288557212,-571.4577114427857,-173.1343283582089
2024-07-08,667.2127659574469,-2475.6720083682007,-1364.3281092436976,758.5326160337545,-54.17326732673246,611.7524752475256,654.6584158415844
2024-07-09,556.1684210526316,-2433.9112658227846,-492.41180672268905,-244.11822784810192,-894.8514851485161,17.148514851485743,558.8613861386139
2024-07-10,-1276.2526315789473,-2343.9834033613447,-2838.3844725738395,930.4228691983117,30.428571428572468,573.5467980295562,643.5566502463053
2024-07-11,-1335.1702127659576,-1413.557647058824,-3121.7590336134454,682.4730672268906,-612.9108910891082,153.89108910891082,337.5693069306926
2024-07-12,-1553.4516129032259,-1516.7189539748952,-3140.6997890295356,344.4646218487396,-622.7000000000007,195.27000000000044,348.8800000000001
2024-07-13,-1633.8947368421052,-1740.0418487394954,-3256.51474789916,153.5934745762711,-563.7661691542289,-38.0,121.313432835821
2024-07-15,-1135.787234042553,-3008.7720083682007,-1364.3281092436976,1943.6526160337553,773.8267326732675,1160.7524752475256,952.6584158415844
2024-07-16,653.1684210526316,-1852.2512658227847,-492.41180672268905,1785.9417721518985,738.1485148514839,1146.1485148514857,1073.8613861386139
2024-07-17,357.74736842105267,-2124.7834033613444,-2838.3844725738395,1229.0028691983116,-134.57142857142753,726.5467980295562,701.5566502463053
2024-07-18,-1387.1702127659576,-1727.0276470588237,-3121.7590336134454,1469.9330672268907,266.0891089108918,918.8910891089108,532.5693069306926
2024-07-19,-1724.4516129032259,-1600.3489539748953,-3140.6997890295356,1272.8346218487395,288.2999999999993,935.2700000000004,921.8800000000001
