날짜,남컨물동량,남해2지선_가락IC-서부산TG_lag0,중앙선_대동IC-초정IC_lag10,부산신항선_진해IC-남문대교_lag0
2022-01-01,-1493.3599999999997,-3879.738953974895,5276.5309663865555,-225.68114427860695
2022-01-02,-4395.073619631902,-2654.7918487394954,4968.4902109704635,5.652189054726364
2022-01-03,-3463.92,-6090.475840336135,5248.76525210084,-89.80178217821776
2022-01-04,-2779.3207547169814,-5982.112008368201,4922.673924050632,-11.793663366336773
2022-01-05,-4608.242574257426,-5754.9712658227845,2319.5018907563026,9.63724137931024
2022-01-06,495.8350515463917,-5919.293403361345,533.268193277311,-69.8150495049506
2022-01-07,1340.134831460674,-5631.797647058824,5097.35552742616,-15.900099999999952
2022-01-08,-5396.36,-3879.738953974895,5256.480966386554,6.918855721393072
2022-01-09,-2847.073619631902,-2654.7918487394954,5340.570210970465,33.81218905472636
2022-01-10,6690.08,-6090.475840336135,5067.965252100839,21.10821782178232
2022-01-11,375.67924528301864,-5982.112008368201,5096.083924050632,18.346336633663213
2022-01-12,369.757425742574,-5754.9712658227845,2566.051890756303,78.8172413793103
2022-01-13,-644.1649484536083,-5919.293403361345,582.3181932773109,-5.795049504950612
2022-01-14,-3285.865168539326,-5631.797647058824,5738.20552742616,-5.270099999999957
2022-01-15,285.6400000000003,-3879.738953974895,5764.140966386554,-4.731144278606962
2022-01-16,486.92638036809785,-2654.7918487394954,5891.860210970464,32.682189054726365
2022-01-17,-5041.92,-6090.475840336135,5542.92525210084,21.348217821782328
2022-01-18,-4310.320754716981,-5982.112008368201,4837.653924050634,2.8563366336632043
2022-01-19,-4217.242574257426,-5754.9712658227845,2277.1618907563025,-45.59275862068978
2022-01-20,-1367.1649484536083,-5919.293403361345,456.408193277311,9.154950495049434
2022-01-21,4201.134831460674,-5631.797647058824,-1770.2644725738396,48.809900000000084
2022-01-22,-1033.3599999999997,-3879.738953974895,-2905.7590336134454,58.34885572139308
2022-01-23,1216.9263803680979,-2654.7918487394954,-1900.1997890295356,1.722189054726364
2022-01-24,-1592.92,-6090.475840336135,3160.7152521008397,129.94821782178224
2022-01-25,2363.6792452830186,-5982.112008368201,4539.563924050633,91.41633663366315
2022-01-26,-4221.242574257426,-5754.9712658227845,2263.0418907563026,211.52724137931034
2022-01-27,1638.8350515463917,-5919.293403361345,622.228193277311,100.56495049504952
2022-01-28,-486.8651685393261,-5631.797647058824,5169.84552742616,-45.91009999999994
