날짜,북컨물동량,남컨물동량,서컨물동량,남해2지선_가락IC-서부산TG,남해2지선_서부산IC-가락IC,남해선(순천-부산)_김해JC-동김해IC,남해선(순천-부산)_북부산TG-김해JC,부산신항선_남진례IC-대청IC,부산신항선_대청IC-진해IC,부산신항선_진례JC-남진례IC,부산신항선_진해IC-남문대교,중앙선_대감JC-대동IC,중앙선_대동IC-초정IC
2025-05-31,12034.0,7775.0,976.0,8920.88,12750.0,3526.22,0.0,,,,,,
2025-06-01,6145.0,7838.0,793.0,,,1313.5,0.0,,,,,,
2025-06-02,,,1528.0,,,7660.77,0.0,,,,,,
2025-06-03,6527.0,,3088.0,,,3928.76,0.0,,,,,,
2025-06-04,16629.0,9646.0,1529.0,,,8748.68,0.0,,,,,,
2025-06-05,7260.0,5874.0,3382.0,,,8324.74,0.0,,,,,,
2025-06-06,10495.0,,2330.0,,,0.0,0.0,,,,,,
2025-06-07,11339.0,7683.0,4161.0,,,0.0,0.0,,,,,,
2025-06-08,7794.0,6579.0,2495.0,,,0.0,0.0,,,,,,
2025-06-09,6129.0,5267.0,3022.0,,,0.0,0.0,,,,,,
2025-06-10,8233.0,,656.0,,,0.0,0.0,,,,,,
2025-06-11,8253.0,5033.0,2252.0,,,0.0,0.0,,,,,,
2025-06-12,7275.0,3043.0,1400.0,,,0.0,0.0,,,,,,
2025-06-13,11968.0,,1466.0,,,0.0,0.0,,,,,,
2025-06-14,9076.0,6267.0,2610.0,,,0.0,0.0,,,,,,
2025-06-15,11037.0,9376.0,1863.0,,,0.0,0.0,,,,,,
2025-06-16,6234.0,7856.0,170.0,,,0.0,0.0,,,,,,
2025-06-17,8371.0,,2046.0,,,0.0,0.0,,,,,,
2025-06-18,11693.0,6714.0,906.0,,,0.0,0.0,,,,,,
2025-06-19,14285.0,11107.0,970.0,,,0.0,0.0,,,,,,
2025-06-20,,,1103.0,,,0.0,0.0,,,,,,
2025-06-21,14756.0,5501.0,2192.0,,,0.0,0.0,,,,,,
2025-06-22,6246.0,5066.0,838.0,,,0.0,0.0,,,,,,
2025-06-23,11047.0,10052.0,3242.0,,,0.0,0.0,,,,,,
2025-06-24,5118.0,,3810.0,,,0.0,0.0,,,,,,
2025-06-25,9514.0,5699.0,139.0,,,0.0,0.0,,,,,,
2025-06-26,8544.0,5503.0,521.0,,,0.0,0.0,,,,,,
2025-06-27,10398.0,,4466.0,,,0.0,0.0,,,,,,
2025-06-28,18335.0,10428.0,2434.0,,,0.0,0.0,,,,,,
2025-06-29,8498.0,4205.0,2141.0,,,0.0,0.0,,,,,,
2025-06-30,8735.0,,1750.0,,,0.0,0.0,,,,,,
2025-07-01,10820.0,,2666.0,13093.61,20038.46,0.0,0.0,,,,,,
2025-07-02,12667.0,6503.0,970.0,9290.17,14526.72,0.0,0.0,,,,,,
2025-07-03,7032.0,4700.0,1065.0,12247.95,19251.68,0.0,0.0,,,,,,
2025-07-04,7508.0,5420.0,1881.0,10154.66,15800.58,0.0,0.0,,,,,,
2025-07-05,6533.0,10240.0,1413.0,8965.0,12393.33,0.0,0.0,,,,,,
2025-07-06,6061.0,7845.0,3496.0,6750.97,9045.71,0.0,0.0,,,,,,
2025-07-07,11802.0,,3073.0,13419.87,21181.15,0.0,0.0,,,,,,
2025-07-08,7415.0,,1343.0,12999.79,20958.83,0.0,0.0,,,,,,
2025-07-09,12026.0,4024.0,709.0,12896.37,20559.76,0.0,0.0,,,,,,
2025-07-10,8751.0,4378.0,1958.0,13179.9,21349.25,0.0,0.0,,,,,,
2025-07-11,8371.0,,3883.0,12783.79,19720.5,0.0,0.0,,,,,,
2025-07-12,5710.0,8699.0,3395.0,9644.71,13616.82,0.0,0.0,,,,,,
2025-07-13,11733.0,4853.0,1618.0,6465.24,8740.78,0.0,0.0,,,,,,
2025-07-14,10859.0,,1930.0,12731.51,18697.52,0.0,0.0,,,,,,
2025-07-15,2646.0,,2158.0,12833.29,19214.93,0.0,0.0,,,,,,
2025-07-16,17357.0,11910.0,985.0,11630.63,17341.35,0.0,0.0,,,,,,
2025-07-17,6250.0,5289.0,1694.0,12200.98,16994.73,0.0,0.0,,,,,,
2025-07-18,6633.0,,1893.0,10425.94,14302.77,0.0,0.0,,,,,,
2025-07-19,7702.0,3596.0,1582.0,6407.29,9334.59,0.0,0.0,,,,,,
2025-07-20,10045.0,4371.0,1600.0,7181.96,9800.79,0.0,0.0,,,,,,
2025-07-21,5037.0,9230.0,3071.0,13888.2,20266.79,0.0,0.0,,,,,,
2025-07-22,15847.0,10815.0,2607.0,12627.98,19110.31,0.0,0.0,,,,,,
2025-07-23,13552.0,3592.0,3209.0,13129.75,20325.23,0.0,0.0,,,,,,
2025-07-24,5946.0,8609.0,3112.0,14207.97,20724.93,0.0,0.0,,,,,,
2025-07-25,9086.0,,1968.0,12707.43,18023.27,0.0,0.0,,,,,,
2025-07-26,11691.0,5452.0,1946.0,9698.24,12450.39,0.0,0.0,,,,,,
2025-07-27,10028.0,6971.0,339.0,7172.55,8840.24,0.0,0.0,,,,,,
2025-07-28,11936.0,9673.0,405.0,14318.02,20117.77,0.0,0.0,,,,,,
2025-07-29,10435.0,6574.0,5335.0,14429.38,20475.09,0.0,0.0,,,,,,
2025-07-30,17802.0,5362.0,2779.0,14237.01,19911.03,0.0,0.0,,,,,,
2025-07-31,4860.0,13007.0,1694.0,12979.84,18221.91,0.0,0.0,,,,,,
2025-08-01,4799.0,,1336.0,,,0.0,0.0,,,,,,
2025-08-02,15154.0,3921.0,1007.0,,,0.0,0.0,,,,,,
2025-08-03,8383.0,5418.0,2356.0,,,0.0,0.0,,,,,,
2025-08-04,8606.0,4070.0,841.0,,,0.0,0.0,,,,,,
2025-08-05,6663.0,,2673.0,,,0.0,0.0,,,,,,
2025-08-06,8710.0,5563.0,2055.0,,,0.0,0.0,,,,,,
2025-08-07,9803.0,6366.0,3447.0,,,0.0,0.0,,,,,,
2025-08-08,4303.0,,2264.0,,,0.0,0.0,,,,,,
2025-08-09,10221.0,6025.0,1880.0,,,0.0,0.0,,,,,,
2025-08-10,5207.0,7754.0,2652.0,,,0.0,0.0,,,,,,
2025-08-11,8610.0,,951.0,,,0.0,0.0,,,,,,
2025-08-12,7775.0,3256.0,1378.0,,,0.0,0.0,,,,,,
2025-08-13,5538.0,5985.0,1520.0,,,0.0,0.0,,,,,,
2025-08-14,8567.0,7939.0,1728.0,,,0.0,0.0,,,,,,
2025-08-15,10229.0,,1607.0,,,0.0,0.0,,,,,,
2025-08-16,13532.0,8181.0,2520.0,,,0.0,0.0,,,,,,
2025-08-17,4653.0,3502.0,2710.0,,,0.0,0.0,,,,,,
2025-08-18,5865.0,5621.0,1210.0,,,0.0,0.0,796.99,1036.34,,413.36,,
2025-08-19,6317.0,,1413.0,,,0.0,0.0,2056.1,2817.07,,1193.33,,
2025-08-20,11630.0,8518.0,2029.0,,,0.0,0.0,1998.78,2724.42,,1162.78,,
2025-08-21,7519.0,6921.0,2898.0,,,0.0,0.0,2034.74,2732.79,,1188.32,,
2025-08-22,8216.0,,3079.0,,,0.0,0.0,2131.36,2898.36,,1174.5,,
2025-08-23,9923.0,8407.0,1613.0,,,0.0,0.0,906.68,1397.79,,331.28,,
2025-08-24,10006.0,7363.0,820.0,,,0.0,0.0,317.23,498.72,,65.98,,
2025-08-25,10041.0,11357.0,498.0,,,,,1949.58,2677.94,,1078.4,,
2025-08-26,8079.0,,1145.0,,,0.0,0.0,1988.84,2721.59,,1103.72,,
2025-08-27,5289.0,6283.0,2306.0,,,0.0,0.0,1937.1,2663.29,,1103.39,,
2025-08-28,17093.0,5649.0,1594.0,,,0.0,0.0,1934.67,2631.69,,1088.81,,
2025-08-29,7337.0,,3910.0,,,0.0,0.0,2058.95,2811.68,,1118.28,,
2025-08-30,7423.0,5262.0,1919.0,,,0.0,0.0,887.89,1355.48,,259.01,,
2025-08-31,12843.0,6327.0,2774.0,,,0.0,0.0,287.7,453.84,,58.07,,
2025-09-01,11504.0,,1849.0,12661.64,18487.84,0.0,0.0,1549.94,2154.87,,861.83,8328.24,0.0
2025-09-02,8916.0,,2069.0,12552.79,18745.71,0.0,0.0,1660.78,2307.43,,935.62,8733.13,0.0
2025-09-03,3088.0,3042.0,3875.0,13435.53,19605.9,0.0,0.0,1760.77,2429.99,,990.45,8909.23,0.0
2025-09-04,7648.0,9134.0,2374.0,14385.72,21428.38,0.0,0.0,1891.36,2591.6,,1051.8,9396.42,0.0
2025-09-05,6585.0,,40.0,13396.06,19634.36,0.0,0.0,1872.16,2578.56,,1016.98,8924.18,0.0
2025-09-06,11881.0,7375.0,11.0,8762.63,11545.96,0.0,0.0,889.46,1341.42,,272.19,3399.66,0.0
2025-09-07,13715.0,9400.0,1657.0,7918.33,10131.12,0.0,0.0,286.57,451.87,,61.59,1448.63,0.0
2025-09-08,3349.0,6414.0,2155.0,14725.88,21750.74,0.0,0.0,1983.09,2721.65,,1066.38,8790.59,0.0
2025-09-09,10568.0,,1386.0,12642.27,18502.17,0.0,0.0,1712.21,2361.27,,1000.1,8940.24,0.0
2025-09-10,7972.0,,4247.0,12498.63,18155.94,0.0,0.0,1791.51,2483.33,,1042.05,9643.87,0.0
2025-09-11,11885.0,8226.0,2335.0,13733.49,19226.46,0.0,0.0,1833.18,2526.61,,1097.19,9588.5,0.0
2025-09-12,8711.0,,2368.0,12112.79,18131.6,0.0,0.0,1786.78,2460.66,,1008.41,9266.34,0.0
2025-09-13,8822.0,9379.0,1643.0,8057.26,10212.89,0.0,0.0,653.54,1004.97,,228.71,3127.2,0.0
2025-09-14,9004.0,6410.0,1296.0,7087.54,8839.79,0.0,0.0,313.16,489.84,,67.62,1523.61,0.0
2025-09-15,7473.0,,4665.0,14306.25,20535.2,0.0,0.0,1733.32,2415.06,,956.89,8663.35,0.0
2025-09-16,8440.0,4619.0,1212.0,14630.05,20194.63,0.0,0.0,1909.25,2656.49,,1128.41,9545.52,0.0
2025-09-17,14276.0,5459.0,2133.0,14753.41,20326.38,0.0,0.0,1968.29,2679.02,,1106.9,9632.98,0.0
2025-09-18,11927.0,9456.0,3497.0,13606.94,21233.33,0.0,0.0,1742.86,2453.35,,1049.81,9429.79,0.0
2025-09-19,8296.0,3666.0,1827.0,14532.82,20776.57,0.0,0.0,2103.68,2887.86,,1169.27,9060.28,0.0
2025-09-20,7844.0,9389.0,1735.0,11979.34,14829.62,0.0,0.0,872.98,1292.38,,289.81,3378.86,0.0
2025-09-21,12893.0,,2593.0,7315.17,8739.66,0.0,0.0,275.03,421.4,,62.35,1502.17,0.0
2025-09-22,3875.0,,2562.0,14911.19,21549.49,0.0,0.0,1931.06,2590.98,,1085.24,8754.07,0.0
2025-09-23,7110.0,,1267.0,14711.1,20714.86,0.0,0.0,2148.14,2918.59,,1241.17,9739.75,0.0
2025-09-24,7086.0,7682.0,1539.0,14546.47,21387.02,0.0,0.0,2064.9,2809.7,,1195.05,9599.35,0.0
2025-09-25,10593.0,6456.0,1272.0,12486.64,18692.96,0.0,0.0,1137.88,1564.9,,674.78,9730.84,0.0
2025-09-26,16495.0,,2553.0,14397.34,20195.44,0.0,0.0,2002.13,2748.64,,1134.63,9455.64,0.0
2025-09-27,8613.0,14978.0,2083.0,9498.58,12290.53,0.0,0.0,956.47,1436.98,,345.85,4087.53,0.0
2025-09-28,10378.0,,1476.0,8109.73,10520.16,0.0,0.0,302.98,458.14,,68.03,1777.41,0.0
2025-09-29,7604.0,,2261.0,15939.24,23107.78,0.0,0.0,1936.83,2639.99,,1106.05,9976.98,0.0
2025-09-30,9437.0,,538.0,14622.12,21121.02,0.0,0.0,2170.21,2924.05,,1249.66,10341.29,0.0
2025-10-01,10125.0,7952.0,520.0,,,0.0,0.0,2167.0,2940.01,,1286.78,,
2025-10-02,8158.0,,2858.0,,,0.0,0.0,1904.95,2594.2,,1022.12,,
2025-10-03,11348.0,,2021.0,,,0.0,0.0,744.03,1062.53,,245.02,,
2025-10-04,7150.0,6829.0,3508.0,,,0.0,0.0,442.7,656.96,,120.49,,
2025-10-05,5031.0,,1492.0,,,0.0,0.0,181.23,291.25,,28.75,,
2025-10-06,5921.0,,1913.0,,,0.0,0.0,145.39,214.74,,18.93,,
2025-10-07,2479.0,,1923.0,,,0.0,0.0,249.6,394.53,,43.79,,
2025-10-08,12804.0,6459.0,2747.0,,,0.0,0.0,381.88,594.73,,68.62,,
2025-10-09,5945.0,2618.0,2303.0,,,0.0,0.0,555.59,844.33,,136.75,,
2025-10-10,6829.0,,2815.0,,,0.0,0.0,1371.07,1978.09,,748.37,,
2025-10-11,6523.0,7128.0,1283.0,,,0.0,0.0,761.09,1152.26,,259.45,,
2025-10-12,2120.0,,495.0,,,0.0,0.0,298.39,455.74,,72.25,,
2025-10-13,11464.0,3379.0,1301.0,,,0.0,0.0,1773.83,2425.02,,999.82,,
2025-10-14,7814.0,,1177.0,,,0.0,0.0,1825.64,2444.4,,1048.48,,
2025-10-15,7616.0,5993.0,1872.0,,,0.0,0.0,1895.01,2589.89,,1112.44,,
2025-10-16,3433.0,4751.0,1379.0,,,0.0,0.0,1888.71,2540.94,,1085.8,,
2025-10-17,8445.0,,873.0,,,0.0,0.0,1846.4,2485.88,,1018.37,,
2025-10-18,6811.0,,835.0,,,0.0,0.0,768.75,1128.76,,289.29,,
2025-10-19,10421.0,6042.0,1867.0,,,0.0,0.0,266.23,411.51,,63.83,,
2025-10-20,7008.0,,1376.0,,,0.0,0.0,1701.65,2329.07,,1027.26,,
2025-10-21,4007.0,,429.0,,,0.0,0.0,1955.01,2676.78,,1196.73,,
2025-10-22,8077.0,,1867.0,,,0.0,0.0,1876.66,2556.55,,1159.71,,
2025-10-23,9633.0,8741.0,2049.0,,,0.0,0.0,2049.96,2737.87,,1187.37,,
2025-10-24,9472.0,,1457.0,,,0.0,0.0,2052.62,2772.17,,1139.63,,
2025-10-25,3501.0,7093.0,2598.0,,,0.0,0.0,787.53,1147.02,,265.14,,
2025-10-26,9577.0,,2441.0,,,0.0,0.0,359.02,529.48,,81.56,,
2025-10-27,12982.0,,575.0,,,0.0,0.0,1842.39,2485.82,,1020.61,,
2025-10-28,,,1045.0,,,,,1837.19,2540.33,,1052.43,,
2025-10-29,9267.0,8268.0,3243.0,,,0.0,0.0,1763.83,2417.32,,1037.48,,
2025-10-30,12340.0,,1941.0,,,0.0,0.0,1811.91,2460.57,,1041.41,,
2025-10-31,9590.0,,3274.0,,,0.0,0.0,1833.16,2481.33,,1003.74,,
2025-11-01,8710.0,9313.0,2600.0,8813.93,11036.27,0.0,0.0,716.67,1051.74,,198.65,,
2025-11-02,4038.0,,975.0,7640.09,9499.41,0.0,0.0,276.14,418.7,,52.97,,
2025-11-03,7197.0,,945.0,15160.88,21343.76,0.0,0.0,1660.96,2293.43,,905.78,,
2025-11-04,4998.0,,2167.0,14358.85,20418.11,0.0,0.0,1737.97,2392.38,,931.8,,
2025-11-05,9198.0,2650.0,2588.0,13797.18,19534.98,0.0,0.0,1779.16,2449.0,,986.77,,
2025-11-06,18620.0,4823.0,1845.0,14088.35,19911.52,0.0,0.0,1803.39,2488.49,,1025.43,,
2025-11-07,4991.0,,2519.0,13426.35,18543.12,0.0,0.0,1715.76,2349.3,,920.72,,
2025-11-08,7249.0,7353.0,4320.0,9244.88,11883.44,0.0,0.0,630.16,918.18,,182.51,,
2025-11-09,7130.0,,1385.0,7359.7,8918.94,0.0,0.0,205.99,302.4,,42.07,,
2025-11-10,6384.0,,566.0,15010.67,19558.17,,,1745.11,2403.98,,980.4,,
2025-11-11,8853.0,,537.0,14533.44,20912.36,0.0,0.0,1834.34,2496.59,,1013.08,,
2025-11-12,7676.0,7998.0,1335.0,13782.68,20358.26,0.0,0.0,1826.05,2488.5,,1036.86,,
2025-11-13,4983.0,5850.0,3076.0,14424.73,21085.64,0.0,0.0,1910.13,2603.93,,1116.94,,
2025-11-14,6979.0,,194.0,12773.76,17832.9,0.0,0.0,1876.83,2548.64,,999.21,,
2025-11-15,9644.0,5020.0,1724.0,8443.88,9980.02,,,777.13,1134.35,,222.89,,
2025-11-16,12655.0,6526.0,2533.0,8030.74,8907.61,,,329.76,495.96,,68.05,,
2025-11-17,6384.0,,832.0,15723.11,21565.53,0.0,0.0,1635.29,2220.65,,913.44,,
2025-11-18,6236.0,,532.0,14833.44,21381.63,0.0,0.0,1866.73,2551.73,,1062.3,,
2025-11-19,11270.0,7377.0,1696.0,13933.74,20349.64,0.0,0.0,1933.71,2611.03,,1076.74,,
2025-11-20,7960.0,7213.0,1689.0,14427.25,20759.87,0.0,0.0,2005.94,2720.6,,1179.01,,
2025-11-21,,,3085.0,13512.06,19245.65,0.0,0.0,1922.93,2601.7,,1052.89,,
2025-11-22,6710.0,7027.0,2796.0,9449.29,12126.71,0.0,0.0,867.25,1257.86,,267.79,,
2025-11-23,14905.0,,2481.0,7647.74,9419.41,0.0,0.0,302.19,454.94,,68.84,,
2025-11-24,4050.0,8511.0,1122.0,15503.61,22173.66,0.0,0.0,1834.78,2499.4,,1030.83,,
2025-11-25,7864.0,,1513.0,14947.29,21083.6,0.0,0.0,1776.73,2452.73,,1024.0,,
2025-11-26,11862.0,10460.0,189.0,15066.42,21439.51,0.0,0.0,1815.39,2462.42,,1031.51,,
2025-11-27,17665.0,9750.0,752.0,14497.94,21395.59,0.0,0.0,1877.51,2549.2,,1103.58,,
2025-11-28,7218.0,,1357.0,13630.28,19406.8,0.0,0.0,1572.99,2173.6,,894.4,,
2025-11-29,5974.0,8407.0,3028.0,9103.76,11477.86,0.0,0.0,767.88,1138.1,,246.66,,
2025-11-30,4636.0,,4036.0,6819.29,8331.9,0.0,0.0,321.47,496.36,,70.04,,
2025-12-01,8215.0,,821.0,15422.28,21587.27,0.0,0.0,1600.42,2223.24,,880.91,,
2025-12-02,7836.0,,2912.0,14689.97,21676.93,0.0,0.0,1764.33,2419.88,,971.18,,
2025-12-03,10357.0,9823.0,1669.0,14990.24,21897.48,0.0,0.0,1819.27,2470.25,,1047.71,,
2025-12-04,13399.0,5146.0,3200.0,14660.59,21503.32,0.0,0.0,1868.14,2592.33,,1087.92,,
2025-12-05,6291.0,,2872.0,13936.25,19895.61,0.0,0.0,1778.64,2422.29,,961.69,,
2025-12-06,9052.0,,851.0,9243.2,11056.41,,,787.28,1161.18,,249.15,,
2025-12-07,9022.0,5495.0,1033.0,7458.22,9225.25,0.0,0.0,333.4,514.83,,76.2,,
2025-12-08,6163.0,,1603.0,14660.82,20986.0,0.0,0.0,1770.31,2412.31,,981.09,,
2025-12-09,3800.0,,2125.0,14355.33,20514.25,0.0,0.0,1864.55,2540.64,,1074.42,,
2025-12-10,8392.0,,1721.0,14122.05,20554.73,0.0,0.0,1818.3,2475.54,,1051.73,,
2025-12-11,10561.0,13191.0,3567.0,14158.58,20936.67,0.0,0.0,1968.06,2664.96,,1136.62,,
2025-12-12,11600.0,4406.0,3779.0,13657.37,18909.63,0.0,0.0,2028.68,2753.62,,1132.78,,
2025-12-13,1567.0,7796.0,2790.0,9373.52,12068.75,0.0,0.0,842.24,1254.07,,277.39,,
2025-12-14,10039.0,4486.0,2933.0,7495.35,9450.93,0.0,0.0,310.56,475.13,,69.0,,
2025-12-15,8632.0,,1690.0,14852.53,21501.58,0.0,0.0,1921.26,2603.54,,1073.16,,
2025-12-16,6812.0,,1729.0,14155.18,20851.4,0.0,0.0,1996.42,2705.72,,1145.65,,
2025-12-17,7994.0,6703.0,1354.0,14001.58,19986.14,0.0,0.0,1975.79,2648.99,,1161.65,,
2025-12-18,9626.0,11723.0,2629.0,13677.7,20181.18,0.0,0.0,1997.81,2690.12,,1187.76,,
2025-12-19,9895.0,,307.0,13951.92,20142.06,0.0,0.0,1963.48,2666.74,,1129.86,,
2025-12-20,9214.0,5064.0,1189.0,10144.38,13205.91,0.0,0.0,836.98,1253.84,,287.97,,
2025-12-21,7151.0,14396.0,700.0,7561.53,9901.48,0.0,0.0,284.25,435.75,,70.47,,
2025-12-22,13228.0,,2171.0,15449.43,22327.47,0.0,0.0,1973.01,2647.07,,1137.96,,
2025-12-23,3530.0,3362.0,1335.0,13871.1,20514.92,0.0,0.0,2112.25,2820.76,,1225.45,,
2025-12-24,13235.0,8407.0,1937.0,11745.05,16753.16,0.0,0.0,1937.14,2605.65,,1097.01,,
2025-12-25,14697.0,,5030.0,11113.96,14673.99,0.0,0.0,760.34,1199.49,,257.25,,
2025-12-26,7045.0,,2682.0,12146.6,19169.17,0.0,0.0,1676.81,2302.83,,913.21,,
2025-12-27,10040.0,8293.0,1353.0,8961.43,11676.86,0.0,0.0,938.41,1407.45,,316.51,,
2025-12-28,9157.0,,1615.0,7141.57,8699.94,0.0,0.0,293.65,447.54,,69.52,,
2025-12-29,6684.0,,2390.0,13487.27,19092.79,0.0,0.0,1907.39,2589.47,,1075.59,,
2025-12-30,8306.0,,561.0,14568.92,20877.61,0.0,0.0,1787.15,2383.12,,1016.7,,
2025-12-31,8461.0,7446.0,1206.0,11000.2,15487.51,0.0,0.0,1404.62,1911.49,,729.84,,
